Date,Product,Category,Quantity,Unit_Price,Sales,Region
2024-09-02,Bookshelf 5-Tier,Furniture,1,152.35,152.35,North
2021-04-05,USB-C Fast Charging Hub,Electronics Accessories,1,47.55,47.55,Central
2023-05-05,Standing Desk Converter,Furniture,3,173.27,519.81,South
2021-06-18,Executive Ergonomic Desk,Furniture,2,574.83,1149.66,South
2021-11-25,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,2,20.25,,South
2021-07-12,Wireless Noise-Canceling Headphones,Technology,4,191.98,767.92,South
2024-09-26,Laptop Pro 15,Technology,3,1185.07,3555.21,South
2023-03-08,Multipurpose Copy Paper (Carton),Office Supplies,2,44.38,88.76,South
2025-09-22,Wireless Noise-Canceling Headphones,,1,203.67,203.67,North
2024-06-23,Self-Adhesive Sticky Notes Bulk,Office Supplies,4,15.44,61.76,Central
2024-09-27,Standing Desk Converter,Furniture,1,187.2,187.2,East
2023-06-18,4K Ultra HD Monitor,Technology,2,354.65,709.3,Central
2023-04-22,Bookshelf 5-Tier,Furniture,4,147.41,589.64,East
2021-07-11,Ergonomic Mechanical Keyboard,Technology,2,129.09,258.18,South
2024-04-05,Smartphone Ultra,Technology,1,905.48,905.48,North
2021-04-27,Multipurpose Copy Paper (Carton),Office Supplies,8,41.56,332.48,North
2024-06-30,Gel Pens Pack (24ct),Office Supplies,1,17.92,17.92,West
2025-05-26,High-Back Mesh Chair,Furniture,2,241.58,483.16,West
2025-11-09,Executive Ergonomic Desk,Furniture,1,554.68,554.68,East
2024-04-11,USB-C Fast Charging Hub,Electronics Accessories,2,49.21,98.42,Central
2021-04-22,Self-Adhesive Sticky Notes Bulk,Office Supplies,2,15.18,30.36,North
2021-10-05,Ergonomic Mechanical Keyboard,Technology,1,129.86,129.86,Central
2021-10-30,4K Ultra HD Monitor,Technology,2,343.83,687.66,East
2021-10-06,External SSD 1TB,Electronics Accessories,2,109.86,219.72,North
2023-04-15,Bookshelf 5-Tier,Furniture,1,147.46,147.46,South
INVALID_DATE,Ergonomic Mechanical Keyboard,Technology,3,134.6,403.8,North
2022-03-03,Laptop Pro 15,Technology,1,1184.14,1184.14,West
2022-08-05,Executive Ergonomic Desk,Furniture,1,532.53,532.53,Central
2023-01-24,4K Ultra HD Monitor,Technology,5,362.29,1811.45,East
2021-07-05,Heavy-Duty Stapler & Staples,Office Supplies,1,24.87,24.87,East
2024-05-04,High-Back Mesh Chair,Furniture,1,252.31,252.31,East
2022-07-21,External SSD 1TB,Electronics Accessories,3,113.42,340.26,East
2024-03-18,Ergonomic Mechanical Keyboard,Technology,1,129.86,129.86,South
2021-10-26,Smartphone Ultra,Technology,1,862.61,862.61,South
2025-09-06,Wireless Noise-Canceling Headphones,Technology,5,193.75,968.75,South
2023-02-01,Bookshelf 5-Tier,Furniture,3,145.82,437.46,East
2025-04-15,HD Streaming Webcam 1080p,Electronics Accessories,2,68.63,137.26,North
2023-12-12,Conference Room Table,Furniture,3,810.15,2795.02,Central
2024-07-18,Conference Room Table,Furniture,1,835.87,835.87,South
2021-01-30,HD Streaming Webcam 1080p,Electronics Accessories,1,68.35,68.35,North
2021-09-26,Multipurpose Copy Paper (Carton),Office Supplies,4,44.41,177.64,Central
2024-03-18,Gel Pens Pack (24ct),Office Supplies,1,18.13,18.13,West
2023-05-17,USB-C Fast Charging Hub,Electronics Accessories,10,48.52,485.2,North
2024-03-30,USB-C Fast Charging Hub,Electronics Accessories,1,50.99,50.99,South
2025-01-29,Smartphone Ultra,Technology,1,865.39,865.39,East
2024-06-25,Smartphone Ultra,Technology,1,880.33,880.33,Central
2022-04-21,Ergonomic Mechanical Keyboard,Technology,3,134.62,403.86,East
2024-02-01,Bookshelf 5-Tier,Furniture,1,154.76,154.76,South
2021-12-05,Standing Desk Converter,Furniture,1,176.14,202.56,North
2022-08-16,Wireless Noise-Canceling Headphones,Technology,1,198.58,198.58,Central
2023-02-02,Standing Desk Converter,Furniture,20,186.44,3728.8,Central
2021-02-21,Wireless Noise-Canceling Headphones,Technology,2,197.1,394.2,Central
2021-07-04,Laptop Pro 15,Technology,3,1246.09,3738.27,Central
2022-08-24,4K Ultra HD Monitor,Technology,2,354.08,708.16,North
2025-12-22,External SSD 1TB,Electronics Accessories,1,112.72,112.72,West
2021-11-28,Wireless Noise-Canceling Headphones,Technology,1,204.67,235.37,Central
2022-05-06,Ergonomic Mechanical Keyboard,Technology,5,129.53,647.65,Central
2024-07-02,Bookshelf 5-Tier,Furniture,1,148.93,148.93,East
2024-12-01,Ergonomic Mechanical Keyboard,Technology,20,135.83,2716.6,North
2025-09-17,Wireless Noise-Canceling Headphones,Technology,2,203.78,407.56,South
2025-10-06,Heavy-Duty Stapler & Staples,Office Supplies,1,25.48,25.48,North
2024-04-19,Precision Wireless Mouse,Electronics Accessories,1,38.23,38.23,South
2021-06-11,4K Ultra HD Monitor,Technology,1,336.94,336.94,East
2021-09-17,Conference Room Table,Furniture,2,797.02,1594.04,South
2025-10-13,External SSD 1TB,Electronics Accessories,1,112.34,112.34,East
2025-06-10,Wireless Noise-Canceling Headphones,Technology,1,206.27,206.27,Central
2022-01-23,Laptop Pro 15,Technology,4,1203.99,4815.96,West
2024-02-25,Executive Ergonomic Desk,Furniture,4,549.43,2197.72,North
2025-11-08,HD Streaming Webcam 1080p,Electronics Accessories,1,71.35,82.05,East
2022-05-23,Bookshelf 5-Tier,Furniture,1,145.38,145.38,North
2023-06-23,Smartphone Ultra,Technology,1,876.54,876.54,Central
2024-10-19,Wireless Noise-Canceling Headphones,Technology,4,200.9,803.6,North
2023-08-11,Laptop Pro 15,Technology,3,1225.77,3677.31,North
2023-05-26,Document Filing Cabinet Tray,Office Supplies,2,35.28,70.56,South
2024-05-03,HD Streaming Webcam 1080p,Electronics Accessories,1,73.43,73.43,South
2021-07-15,Gel Pens Pack (24ct),Office Supplies,1,18.71,18.71,West
2025-12-16,Ergonomic Mechanical Keyboard,Technology,1,136.42,136.42,West
2025-09-04,Gel Pens Pack (24ct),Office Supplies,3,18.38,55.14,North
2025-08-22,Smartphone Ultra,Technology,1,874.97,874.97,West
2024-01-16,Wireless Noise-Canceling Headphones,Technology,2,203.12,406.24,North
2022-06-18,USB-C Fast Charging Hub,Electronics Accessories,1,48.7,48.7,North
2023-04-22,High-Back Mesh Chair,Furniture,20,248.55,4971.0,East
2025-08-16,Ergonomic Mechanical Keyboard,Technology,1,133.61,133.61,North
2022-11-19,Multipurpose Copy Paper (Carton),Office Supplies,3,44.14,152.28,East
2022-01-03,Laptop Pro 15,Technology,1,1256.81,1256.81,East
2024-04-06,HD Streaming Webcam 1080p,Electronics Accessories,1,70.43,70.43,East
2023-06-13,Multipurpose Copy Paper (Carton),Office Supplies,1,44.25,44.25,East
2022-09-02,Bookshelf 5-Tier,Furniture,1,142.76,142.76,West
2025-12-22,Gel Pens Pack (24ct),Office Supplies,2,18.7,37.4,North
2021-06-18,External SSD 1TB,Electronics Accessories,1,106.01,106.01,North
2021-12-06,4K Ultra HD Monitor,Technology,8,362.23,2897.84,East
2024-03-22,Conference Room Table,Furniture,2,787.02,1574.04,East
2025-02-23,Wireless Noise-Canceling Headphones,Technology,2,199.2,398.4,East
2025-09-04,4K Ultra HD Monitor,Technology,3,366.61,1099.83,South
2023-09-24,Precision Wireless Mouse,Electronics Accessories,2,41.11,82.22,North
2021-10-31,Conference Room Table,Furniture,1,807.25,807.25,East
2021-09-25,4K Ultra HD Monitor,Technology,20,363.08,7261.6,North
2023-09-17,Self-Adhesive Sticky Notes Bulk,Office Supplies,10,14.88,148.8,West
2023-10-13,High-Back Mesh Chair,Furniture,2,254.24,508.48,East
2023-12-02,Bookshelf 5-Tier,Furniture,3,144.32,497.9,Central
2022-05-16,HD Streaming Webcam 1080p,Electronics Accessories,1,67.39,67.39,West
2025-06-28,Executive Ergonomic Desk,Furniture,1,539.89,539.89,West
2025-05-08,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.03,19.03,West
2025-12-28,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,19.17,66.14,Central
2025-06-12,External SSD 1TB,Electronics Accessories,2,106.65,213.3,East
2022-09-18,Executive Ergonomic Desk,Furniture,1,545.92,545.92,South
2023-08-20,Standing Desk Converter,Furniture,2,186.14,372.28,South
2021-03-13,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,20.6,61.8,North
2025-11-30,Conference Room Table,Furniture,10,793.33,7933.3,West
2022-06-09,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,4,20.36,81.44,South
2025-07-12,Smartphone Ultra,Technology,1,939.46,939.46,Central
2022-01-12,Multipurpose Copy Paper (Carton),Office Supplies,2,43.66,87.32,North
2024-04-09,HD Streaming Webcam 1080p,Electronics Accessories,10,69.63,696.3,Central
2025-11-06,USB-C Fast Charging Hub,Electronics Accessories,1,51.73,51.73,South
2023-04-30,USB-C Fast Charging Hub,,2,47.84,95.68,East
2022-05-23,HD Streaming Webcam 1080p,Electronics Accessories,1,69.57,69.57,North
2023-07-29,Bookshelf 5-Tier,Furniture,8,145.31,1162.48,East
2021-04-06,Precision Wireless Mouse,Electronics Accessories,4,38.94,155.76,North
2021-07-25,Ergonomic Mechanical Keyboard,Technology,3,129.45,388.35,West
2024-01-03,Wireless Noise-Canceling Headphones,Technology,3,209.86,629.58,North
2023-08-06,Smartphone Ultra,Technology,5,902.08,4510.4,West
2022-02-15,Bookshelf 5-Tier,Furniture,1,147.58,147.58,East
2024-02-13,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.41,19.41,Central
2023-09-20,Standing Desk Converter,Furniture,2,178.22,356.44,Central
2022-10-25,4K Ultra HD Monitor,Technology,2,341.1,682.2,Central
2021-07-01,Smartphone Ultra,Technology,3,894.7,2684.1,East
2021-04-02,Heavy-Duty Stapler & Staples,Office Supplies,4,24.24,96.96,East
2023-02-13,High-Back Mesh Chair,Furniture,3,243.33,729.99,West
2021-01-25,4K Ultra HD Monitor,Technology,1,354.07,354.07,South
2024-04-26,USB-C Fast Charging Hub,Electronics Accessories,2,50.79,101.58,North
2024-08-08,Smartphone Ultra,Technology,4,882.15,3528.6,West
2025-09-07,High-Back Mesh Chair,Furniture,1,241.66,241.66,Central
2025-05-27,Multipurpose Copy Paper (Carton),Office Supplies,1,41.38,41.38,West
2023-11-11,Gel Pens Pack (24ct),Office Supplies,1,19.46,22.38,Central
2024-01-12,4K Ultra HD Monitor,Technology,2,340.42,680.84,East
2025-05-21,High-Back Mesh Chair,Furniture,1,252.78,252.78,North
2021-10-28,4K Ultra HD Monitor,Technology,1,340.53,340.53,North
2025-05-13,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,2,20.16,40.32,North
2022-08-07,Conference Room Table,Furniture,8,771.53,6172.24,North
2021-04-21,Laptop Pro 15,Technology,5,1190.79,5953.95,East
2023-12-07,Executive Ergonomic Desk,Furniture,2,539.34,1240.48,North
2023-03-25,Executive Ergonomic Desk,Furniture,1,573.51,573.51,South
2024-12-28,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.42,17.73,Central
2022-05-14,Laptop Pro 15,Technology,3,1219.71,3659.13,South
2025-03-14,Executive Ergonomic Desk,Furniture,1,527.36,527.36,East
2021-01-29,Self-Adhesive Sticky Notes Bulk,Office Supplies,3,14.84,44.52,East
2025-03-10,External SSD 1TB,Electronics Accessories,2,109.26,218.52,South
2023-08-18,Ergonomic Mechanical Keyboard,Technology,2,127.54,255.08,West
2023-09-20,Conference Room Table,Furniture,1,813.34,813.34,North
2022-05-08,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,14.83,14.83,Central
2023-08-12,Precision Wireless Mouse,Electronics Accessories,2,38.92,77.84,Central
2021-05-02,External SSD 1TB,Electronics Accessories,1,109.9,109.9,East
2024-09-23,Laptop Pro 15,Technology,1,1179.71,1179.71,North
2025-03-01,Laptop Pro 15,Technology,1,1198.25,1198.25,South
2021-04-10,External SSD 1TB,Electronics Accessories,10,111.25,1112.5,South
2021-10-21,4K Ultra HD Monitor,Technology,3,366.39,1099.17,East
2025-03-30,Document Filing Cabinet Tray,Office Supplies,1,33.61,33.61,East
2022-05-26,Ergonomic Mechanical Keyboard,Technology,1,124.96,124.96,East
2024-07-24,Laptop Pro 15,Technology,1,1218.06,1218.06,East
2022-01-31,Document Filing Cabinet Tray,Office Supplies,4,35.12,140.48,East
2025-01-23,4K Ultra HD Monitor,Technology,3,335.98,1007.94,North
2025-04-11,Smartphone Ultra,Technology,2,913.34,1826.68,North
2025-03-30,HD Streaming Webcam 1080p,Electronics Accessories,1,66.78,66.78,West
2024-03-12,Gel Pens Pack (24ct),Office Supplies,2,19.58,39.16,West
2024-05-10,Document Filing Cabinet Tray,Office Supplies,3,34.27,102.81,West
2025-03-13,4K Ultra HD Monitor,Technology,2,363.57,727.14,Central
2024-05-27,Bookshelf 5-Tier,Furniture,3,156.18,468.54,East
2025-03-31,Ergonomic Mechanical Keyboard,Technology,2,135.76,271.52,South
2021-02-10,Standing Desk Converter,Furniture,2,175.92,351.84,South
2023-03-25,Heavy-Duty Stapler & Staples,Office Supplies,3,25.28,75.84,South
2023-10-26,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.38,15.38,Central
2021-08-12,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,2,19.27,38.54,North
2025-10-23,4K Ultra HD Monitor,Technology,5,336.43,1682.15,East
2024-02-13,USB-C Fast Charging Hub,Electronics Accessories,1,47.95,47.95,North
2022-09-25,Smartphone Ultra,Technology,1,926.38,926.38,South
2022-05-19,External SSD 1TB,Electronics Accessories,2,111.77,223.54,East
2024-10-30,Ergonomic Mechanical Keyboard,Technology,1,124.33,124.33,Central
2022-11-23,Laptop Pro 15,Technology,2,1179.25,2712.27,East
2022-05-23,Heavy-Duty Stapler & Staples,Office Supplies,1,25.68,25.68,South
2024-02-03,Wireless Noise-Canceling Headphones,Technology,4,193.04,772.16,South
2024-09-26,Gel Pens Pack (24ct),Office Supplies,1,17.91,17.91,East
2022-02-23,Laptop Pro 15,Technology,1,1230.1,1230.1,East
2024-07-09,Heavy-Duty Stapler & Staples,Office Supplies,2,25.18,50.36,East
2022-10-22,Standing Desk Converter,Furniture,2,184.59,369.18,East
2025-01-23,Bookshelf 5-Tier,Furniture,3,155.57,466.71,North
2022-01-18,Standing Desk Converter,Furniture,1,181.79,181.79,
2023-01-24,Executive Ergonomic Desk,Furniture,2,550.54,1101.08,East
2024-02-05,4K Ultra HD Monitor,Technology,1,334.02,334.02,North
2021-03-04,4K Ultra HD Monitor,Technology,1,363.29,363.29,South
2022-10-20,4K Ultra HD Monitor,Technology,3,362.35,1087.05,South
2021-11-11,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,20.86,71.97,South
2022-03-31,High-Back Mesh Chair,Furniture,3,258.45,775.35,North
2023-06-30,USB-C Fast Charging Hub,Electronics Accessories,1,47.57,47.57,
2025-12-20,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,2,20.66,41.32,East
2025-07-13,Wireless Noise-Canceling Headphones,Technology,20,200.15,4003.0,South
2024-04-27,Standing Desk Converter,Furniture,1,185.06,185.06,West
2024-06-19,Standing Desk Converter,Furniture,2,175.06,350.12,Central
2021-12-08,Precision Wireless Mouse,Electronics Accessories,20,41.04,943.92,South
2024-05-20,Executive Ergonomic Desk,Furniture,2,529.05,1058.1,East
2024-03-16,Ergonomic Mechanical Keyboard,Technology,1,127.29,127.29,East
2022-02-03,Bookshelf 5-Tier,Furniture,1,147.13,147.13,West
2023-07-01,High-Back Mesh Chair,Furniture,1,242.51,242.51,North
2024-05-05,High-Back Mesh Chair,Furniture,1,238.63,238.63,South
2024-07-23,High-Back Mesh Chair,Furniture,2,239.37,478.74,Central
2022-03-03,Self-Adhesive Sticky Notes Bulk,Office Supplies,2,16.0,32.0,West
2023-08-09,Ergonomic Mechanical Keyboard,Technology,1,132.0,132.0,North
2022-01-06,Conference Room Table,Furniture,2,765.45,1530.9,Central
2023-07-08,Ergonomic Mechanical Keyboard,Technology,15,128.18,1922.7,East
2024-09-19,HD Streaming Webcam 1080p,Electronics Accessories,1,72.72,72.72,East
2021-12-16,Conference Room Table,Furniture,1,806.32,927.27,North
2021-07-27,Ergonomic Mechanical Keyboard,Technology,1,131.98,131.98,South
2024-09-20,Conference Room Table,Furniture,3,811.93,2435.79,North
2025-12-29,Precision Wireless Mouse,Electronics Accessories,8,39.69,317.52,South
2021-01-20,Self-Adhesive Sticky Notes Bulk,Office Supplies,2,15.78,31.56,West
2021-01-26,Conference Room Table,Furniture,3,782.17,2346.51,East
2024-01-12,Multipurpose Copy Paper (Carton),Office Supplies,1,43.71,43.71,West
2024-11-22,Ergonomic Mechanical Keyboard,Technology,3,132.24,456.23,West
2025-05-27,Laptop Pro 15,Technology,2,1205.71,2411.42,North
2022-05-19,Executive Ergonomic Desk,Furniture,1,541.83,541.83,South
2025-10-26,Ergonomic Mechanical Keyboard,Technology,1,124.6,124.6,West
2022-02-12,Ergonomic Mechanical Keyboard,Technology,3,126.2,378.6,
2025-08-17,4K Ultra HD Monitor,Technology,1,354.84,354.84,East
2023-10-24,Standing Desk Converter,Furniture,2,182.68,365.36,East
2025-06-21,High-Back Mesh Chair,Furniture,2,246.65,493.3,Central
2025-03-24,Gel Pens Pack (24ct),Office Supplies,1,18.32,18.32,West
2023-10-09,Multipurpose Copy Paper (Carton),Office Supplies,1,43.13,43.13,East
2025-08-11,HD Streaming Webcam 1080p,Electronics Accessories,4,71.64,286.56,West
2025-03-17,Standing Desk Converter,Furniture,1,175.32,175.32,East
2024-11-21,4K Ultra HD Monitor,Technology,1,349.64,349.64,North
2024-06-08,Smartphone Ultra,Technology,4,919.96,3679.84,West
2022-06-10,High-Back Mesh Chair,Furniture,3,253.95,761.85,South
2024-03-29,High-Back Mesh Chair,Furniture,3,242.12,726.36,North
2025-08-26,Ergonomic Mechanical Keyboard,Technology,1,129.41,129.41,West
2022-03-27,USB-C Fast Charging Hub,Electronics Accessories,2,48.73,97.46,East
2025-09-21,Gel Pens Pack (24ct),Office Supplies,1,18.65,18.65,Central
2023-02-06,Laptop Pro 15,Technology,2,1166.2,2332.4,East
2021-04-20,Smartphone Ultra,Technology,1,922.78,922.78,Central
2022-02-03,Ergonomic Mechanical Keyboard,Technology,2,125.16,250.32,North
2025-08-18,Standing Desk Converter,Furniture,2,186.22,372.44,East
2023-02-03,Bookshelf 5-Tier,Furniture,15,144.94,2174.1,West
2022-08-07,Multipurpose Copy Paper (Carton),Office Supplies,1,41.44,41.44,Central
2021-03-15,Laptop Pro 15,Technology,3,1153.04,3459.12,North
2022-07-25,Gel Pens Pack (24ct),Office Supplies,3,18.15,54.45,East
2023-01-28,High-Back Mesh Chair,Furniture,1,247.92,247.92,North
2021-07-23,Laptop Pro 15,Technology,1,1203.0,1203.0,East
2023-11-21,Wireless Noise-Canceling Headphones,Technology,1,190.41,218.97,West
2022-06-20,HD Streaming Webcam 1080p,Electronics Accessories,1,68.78,68.78,South
2023-08-20,Heavy-Duty Stapler & Staples,,8,26.15,209.2,West
2023-10-27,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,20.49,61.47,East
2024-05-08,Multipurpose Copy Paper (Carton),Office Supplies,1,44.18,44.18,North
2022-09-15,Wireless Noise-Canceling Headphones,Technology,1,197.43,197.43,West
2021-11-04,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,4,20.3,93.38,East
2023-01-03,Executive Ergonomic Desk,Furniture,2,529.83,1059.66,East
2021-05-09,Standing Desk Converter,Furniture,2,180.81,361.62,South
2024-08-01,4K Ultra HD Monitor,Technology,2,357.61,715.22,West
2023-04-17,Ergonomic Mechanical Keyboard,Technology,1,128.94,128.94,East
2025-08-14,Smartphone Ultra,Technology,2,865.85,1731.7,South
2022-08-18,Executive Ergonomic Desk,Furniture,15,523.54,7853.1,East
2025-01-16,Conference Room Table,Furniture,3,772.98,2318.94,East
2024-10-27,Laptop Pro 15,Technology,1,1173.05,1173.05,South
2022-11-27,Executive Ergonomic Desk,Furniture,1,559.77,559.77,East
2022-09-08,Precision Wireless Mouse,Electronics Accessories,2,39.92,79.84,East
2021-10-19,Wireless Noise-Canceling Headphones,Technology,1,191.1,191.1,North
2021-08-12,HD Streaming Webcam 1080p,Electronics Accessories,2,69.48,138.96,East
2023-10-03,Wireless Noise-Canceling Headphones,Technology,20,207.08,4141.6,West
2022-09-13,Wireless Noise-Canceling Headphones,Technology,1,192.21,192.21,North
2021-07-25,Document Filing Cabinet Tray,Office Supplies,1,35.2,35.2,South
2025-01-30,Wireless Noise-Canceling Headphones,Technology,1,200.45,200.45,East
2021-06-08,Laptop Pro 15,,1,1254.81,1254.81,North
2021-04-23,Executive Ergonomic Desk,Furniture,3,565.6,1696.8,East
2025-08-09,4K Ultra HD Monitor,Technology,3,336.59,1009.77,South
2021-12-10,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,20.55,23.63,South
2021-01-27,4K Ultra HD Monitor,Technology,2,361.49,722.98,Central
2025-01-12,High-Back Mesh Chair,Furniture,2,261.11,522.22,Central
2021-04-08,Heavy-Duty Stapler & Staples,Office Supplies,3,24.25,72.75,Central
2021-07-21,Multipurpose Copy Paper (Carton),Office Supplies,1,40.86,40.86,North
2021-11-07,Gel Pens Pack (24ct),Office Supplies,2,18.0,41.4,East
2021-07-26,Standing Desk Converter,Furniture,4,179.88,719.52,South
2022-01-24,Smartphone Ultra,Technology,4,931.29,3725.16,Central
2023-05-07,Heavy-Duty Stapler & Staples,Office Supplies,5,25.71,128.55,East
2024-05-27,Smartphone Ultra,Technology,1,923.81,923.81,South
